example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc
CHEBI:41879|CHEBI:65347|PUBCHEM.COMPOUND:91820602|UNII:4Z63YK6E0E||HP:0430034,"['CHEBI:41879', 'CHEBI:65347', 'PUBCHEM.COMPOUND:91820602', 'UNII:4Z63YK6E0E']",HP:0430034,1,indications,"['Daratumumab', 'Carfilzomib', 'Hyaluronidase', 'Dexamethasone']",Hypertension resistant to conventional therapy,other,0.9,False,"These four drugs comprise an anti-myeloma regimen (carfilzomib, daratumumab±hyaluronidase for subcutaneous delivery, dexamethasone); they are not antihypertensive agents nor do they mechanistically treat resistant hypertension. Mapping appears erroneous or outside intended categories.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:44185|UNII:90ZX3Q3FR7||MONDO:0100345,"['CHEBI:44185', 'UNII:90ZX3Q3FR7']",MONDO:0100345,1,indications,"['Risankizumab', 'Methotrexate']",lactose intolerance,other,0.85,False,"Risankizumab and methotrexate are immunomodulatory therapies for autoimmune diseases (e.g., psoriasis) and do not mechanistically treat lactose intolerance, which is an enzymatic/malabsorption condition; combination appears unrelated to this disease.",gpt-5-mini,v1,2026-02-21T21:34:45+00:00
CHEBI:16704|CHEBI:17562||NCIT:C116600,"['CHEBI:16704', 'CHEBI:17562']",NCIT:C116600,1,indications,"['Uridine', 'Cytidine']",Motor Deficit,mechanistically_synergistic,0.6,True,"Cytidine and uridine are pyrimidine nucleosides that feed nucleotide and phospholipid biosynthesis (e.g., membrane/PC synthesis, synaptogenesis); together they can complementarily support neuronal repair mechanisms relevant to motor deficits.",gpt-5-mini,v1,2026-02-21T21:27:51+00:00
CHEBI:15640|CHEBI:46345|CHEBI:5971|UNII:15C2VL427D||CHEBI:31941,"['CHEBI:15640', 'CHEBI:46345', 'CHEBI:5971', 'UNII:15C2VL427D']",CHEBI:31941,1,indications,"['Aflibercept', 'irinotecan hydrochloride (anhydrous)', 'Leucovorin', 'Fluorouracil']",Oxaliplatin,mechanistically_synergistic,0.9,False,"Aflibercept (anti-VEGF) combined with irinotecan, leucovorin and 5‑FU is a known combined chemotherapy + anti‑angiogenic regimen for colorectal cancer; agents target complementary tumor growth pathways to enhance antitumor effect.",gpt-5-mini,v1,2026-02-21T21:34:52+00:00
UNII:31YO63LBSN|UNII:6T8C155666||UMLS:C0920269,"['UNII:31YO63LBSN', 'UNII:6T8C155666']",UMLS:C0920269,1,indications,"['Nivolumab', 'Ipilimumab']",Microsatellite Instability,mechanistically_synergistic,0.92,False,Nivolumab (PD-1 inhibitor) and ipilimumab (CTLA-4 inhibitor) target complementary immune checkpoints to enhance anti-tumor immune response; combination is used for MSI-high cancers.,gpt-5-mini,v1,2026-02-21T21:34:43+00:00
CHEBI:16709|CHEBI:17439||MONDO:0002122,"['CHEBI:16709', 'CHEBI:17439']",MONDO:0002122,1,indications,"['Pyridoxine', 'Cyanocobalamin']",neuritis,mechanistically_synergistic,0.85,False,Pyridoxine (B6) and cyanocobalamin (B12) both support neuronal function and repair and are commonly co‑administered to treat neuropathies/neuritis via complementary roles in nerve metabolism and myelination.,gpt-5-mini,v1,2026-02-21T21:34:45+00:00
CHEBI:5441|CHEBI:6801||UMLS:C3544324,"['CHEBI:5441', 'CHEBI:6801']",UMLS:C3544324,1,indications,"['Glyburide', 'Metformin']",Acute painful neuropathy of rapid glycemic control,common_comorbidity,0.85,False,Glyburide and metformin are co‑administered antidiabetic agents for diabetes management; acute painful neuropathy here is a complication of rapid glycemic control rather than a direct target of a synergistic therapeutic mechanism.,gpt-5-mini,v1,2026-02-21T21:34:50+00:00
CHEBI:41879|CHEBI:52717|CHEBI:63791|PUBCHEM.COMPOUND:91820602|UNII:4Z63YK6E0E||UMLS:C0796611,"['CHEBI:41879', 'CHEBI:52717', 'CHEBI:63791', 'PUBCHEM.COMPOUND:91820602', 'UNII:4Z63YK6E0E']",UMLS:C0796611,1,indications,"['Lenalidomide', 'Dexamethasone', 'Daratumumab', 'Hyaluronidase', 'Bortezomib']",Newly Diagnosed Childhood Ependymoma,other,0.72,True,"Bortezomib, lenalidomide and daratumumab form a multiple myeloma regimen (with dexamethasone and hyaluronidase as adjuncts); these drugs do not have clear, established mechanistic synergy for treating childhood ependymoma, suggesting misannotation or repurposing without supporting mechanism evidence.",gpt-5-mini,v1,2026-02-21T21:26:58+00:00
CHEBI:16469|CHEBI:7627|UNII:P76B05O5V6||HP:0000132,"['CHEBI:16469', 'CHEBI:7627', 'UNII:P76B05O5V6']",HP:0000132,1,indications,"['Relugolix', 'Estradiol', 'Norethisterone']",Menorrhagia,side_effect_relief,0.9,False,Relugolix (GnRH antagonist) suppresses ovarian hormones to treat heavy menstrual bleeding; estradiol plus norethisterone are used as add-back hormone therapy to mitigate hypoestrogenic side effects of relugolix while maintaining efficacy.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:16469|CHEBI:7627|UNII:P76B05O5V6||HP:0000132,"['CHEBI:16469', 'CHEBI:7627', 'UNII:P76B05O5V6']",HP:0000132,1,indications,"['Estradiol', 'Norethisterone', 'Relugolix']",Menorrhagia,side_effect_relief,0.9,False,Relugolix (GnRH antagonist) suppresses ovarian hormones to treat heavy menstrual bleeding; estradiol plus norethisterone are used as add-back hormone therapy to mitigate hypoestrogenic side effects of relugolix while maintaining efficacy.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:63580|DRUGBANK:DB00034||UNII:43K1W2T1M6,"['CHEBI:63580', 'DRUGBANK:DB00034']",UNII:43K1W2T1M6,1,indications,"['Interferon alfa-2a', 'Ribavirin']",Interferon alfa,mechanistically_synergistic,0.93,False,"Interferon alfa-2a (immunomodulatory) plus ribavirin (broad-spectrum antiviral/nucleoside analog) are co-administered for chronic hepatitis C to produce complementary antiviral effects via distinct mechanisms, yielding synergistic efficacy.",gpt-5-mini,v1,2026-02-21T21:34:46+00:00
CHEBI:31206|CHEBI:3183|CHEBI:4470|CHEBI:8093||HP:0012735,"['CHEBI:31206', 'CHEBI:3183', 'CHEBI:4470', 'CHEBI:8093']",HP:0012735,1,indications,"['Brompheniramine', 'Phenylephrine', 'Dextromethorphan', 'Ammonium chloride']",Cough,mechanistically_synergistic,0.9,False,"Drugs target complementary mechanisms for cough: dextromethorphan (antitussive), ammonium chloride (expectorant), phenylephrine (decongestant), brompheniramine (antihistamine) — combined to reduce cough and associated upper airway symptoms.",gpt-5-mini,v1,2026-02-21T21:25:58+00:00
CHEBI:4470|CHEBI:8461||HP:0012735,"['CHEBI:4470', 'CHEBI:8461']",HP:0012735,1,indications,"['Promethazine', 'Dextromethorphan']",Cough,mechanistically_synergistic,0.88,False,Dextromethorphan is a central antitussive; promethazine is an antihistamine with sedative/anticholinergic effects that reduce secretions and cough reflex sensitivity. Both are used together for symptomatic cough relief via complementary mechanisms.,gpt-5-mini,v1,2026-02-21T21:34:48+00:00
CHEBI:4470|CHEBI:5551|CHEBI:8093||HP:0012735,"['CHEBI:4470', 'CHEBI:5551', 'CHEBI:8093']",HP:0012735,1,indications,"['Phenylephrine', 'Dextromethorphan', 'Guaifenesin']",Cough,mechanistically_synergistic,0.92,False,"Phenylephrine (decongestant), dextromethorphan (antitussive), and guaifenesin (expectorant) have complementary mechanisms addressing nasal congestion, cough reflex suppression, and mucus clearance for treating cough symptoms.",gpt-5-mini,v1,2026-02-21T21:34:47+00:00
CHEBI:5383|CHEBI:6801||MONDO:0001162,"['CHEBI:5383', 'CHEBI:6801']",MONDO:0001162,1,indications,"['Glimepiride', 'Metformin']",Disinhibition,other,0.78,True,Glimepiride and metformin are antidiabetic drugs used for type 2 diabetes; disinhibition is a neuropsychiatric symptom. There is no clear mechanistic synergy or side-effect relief relationship for disinhibition—likely a misannotation or insufficient/incorrect indication mapping.,gpt-5-mini,v1,2026-02-21T21:34:47+00:00
CHEBI:135285|CHEBI:6801||CHEBI:5931,"['CHEBI:135285', 'CHEBI:6801']",CHEBI:5931,1,indications,"['Vildagliptin', 'Metformin']",insulin human,mechanistically_synergistic,0.9,False,Metformin lowers hepatic glucose production and increases insulin sensitivity while vildagliptin (a DPP‑4 inhibitor) enhances incretin-mediated insulin secretion; complementary mechanisms used together to improve glycemic control.,gpt-5-mini,v1,2026-02-21T21:27:53+00:00
CHEBI:5931|CHEBI:6801|CHEBI:71193||MONDO:0001162,"['CHEBI:5931', 'CHEBI:6801', 'CHEBI:71193']",MONDO:0001162,1,indications,"['insulin human', 'Liraglutide', 'Metformin']",Disinhibition,other,0.25,True,"Insulin, liraglutide and metformin are antidiabetic agents commonly combined for glycemic control; there is no clear mechanistic link to the syndrome 'Disinhibition' and the association appears mismatched or unsupported by mechanism-based synergy.",gpt-5-mini,v1,2026-02-21T21:34:49+00:00
CHEBI:5931|CHEBI:71193||CHEBI:71193,"['CHEBI:5931', 'CHEBI:71193']",CHEBI:71193,1,indications,"['insulin human', 'Liraglutide']",Liraglutide,mechanistically_synergistic,0.85,False,"Liraglutide (GLP-1 receptor agonist) and insulin have complementary mechanisms to improve glycemic control in diabetes (enhanced endogenous insulin secretion, reduced glucagon, plus exogenous insulin), providing additive/ synergistic antihyperglycemic effects.",gpt-5-mini,v1,2026-02-21T21:34:48+00:00
CHEBI:31897|CHEBI:6801||CHEBI:6801,"['CHEBI:31897', 'CHEBI:6801']",CHEBI:6801,1,indications,"['Metformin', 'Nateglinide']",Metformin,mechanistically_synergistic,0.9,False,"Metformin (improves insulin sensitivity and reduces hepatic glucose production) plus nateglinide (meglitinide that stimulates rapid insulin secretion) act on complementary glucose-lowering mechanisms in type 2 diabetes, producing a synergistic therapeutic effect.",gpt-5-mini,v1,2026-02-21T21:34:50+00:00
CHEBI:17568|CHEBI:32188||MONDO:0010150,"['CHEBI:17568', 'CHEBI:32188']",MONDO:0010150,1,indications,"['Uracil', 'Tegafur']",head and neck squamous cell carcinoma,mechanistically_synergistic,0.9,False,"Tegafur is a prodrug of 5-FU; uracil competitively inhibits 5-FU catabolism (via DPD), raising and prolonging active 5-FU levels to enhance cytotoxic effect against head and neck squamous cell carcinoma.",gpt-5-mini,v1,2026-02-21T21:34:53+00:00
CHEBI:31355|CHEBI:45863|UNII:2S9ZZM9Q9V||MONDO:0056806,"['CHEBI:31355', 'CHEBI:45863', 'UNII:2S9ZZM9Q9V']",MONDO:0056806,1,indications,"['Bevacizumab', 'Paclitaxel', 'Carboplatin']",non-small cell squamous lung carcinoma,mechanistically_synergistic,0.7,True,"Bevacizumab (anti-VEGF) plus carboplatin (DNA crosslinker) and paclitaxel (microtubule inhibitor) combine anti-angiogenic and cytotoxic mechanisms to enhance anti-tumor effect. Note: bevacizumab is generally contraindicated in squamous NSCLC, so clinical appropriateness should be reviewed.",gpt-5-mini,v1,2026-02-21T21:23:35+00:00
CHEBI:7507|DRUGBANK:DB14256||HP:0000989,"['CHEBI:7507', 'DRUGBANK:DB14256']",HP:0000989,1,indications,"['Centella asiatica', 'Framycetin']",Pruritus,mechanistically_synergistic,0.78,False,"Centella asiatica has anti-inflammatory/soothing and wound-healing properties that can reduce itch, while framycetin is a topical antibiotic addressing secondary skin infection; together they act on complementary pathways relevant to pruritus.",gpt-5-mini,v1,2026-02-21T21:34:54+00:00
CHEBI:31302|CHEBI:8481||UMLS:C4728126,"['CHEBI:31302', 'CHEBI:8481']",UMLS:C4728126,1,indications,"['Propantheline', 'Bromazepam']",Gastrointestinal spasm,mechanistically_synergistic,0.75,False,Propantheline is an antimuscarinic that reduces peripheral GI smooth-muscle contractions; bromazepam is a benzodiazepine providing central anxiolytic and muscle-relaxant effects. The two act via complementary pathways to reduce gastrointestinal spasm.,gpt-5-mini,v1,2026-02-21T21:34:56+00:00
CHEBI:107736|CHEBI:15671|CHEBI:30769|CHEBI:31498|CHEBI:32139|CHEBI:64733||UMLS:C0232574,"['CHEBI:107736', 'CHEBI:15671', 'CHEBI:30769', 'CHEBI:31498', 'CHEBI:32139', 'CHEBI:64733']",UMLS:C0232574,1,indications,"['Metoclopramide', 'Sodium bicarbonate', 'Dimethicone', 'Citric acid', 'Potassium citrate', 'L-tartaric acid']",Abnormal gastric motility,side_effect_relief,0.8,False,"Metoclopramide is a prokinetic treating abnormal gastric motility; the other agents (sodium bicarbonate, dimethicone, citric/tartaric acids, potassium citrate) are antacid/anti‑foaming/effervescent components that provide symptomatic relief rather than enhancing prokinetic mechanism.",gpt-5-mini,v1,2026-02-21T21:34:54+00:00
CHEBI:4708|CHEBI:5062||UMLS:C3888488,"['CHEBI:4708', 'CHEBI:5062']",UMLS:C3888488,1,indications,"['Finasteride', 'Doxazosin']",Change in seizure presentation,other,0.65,True,"Finasteride (5α-reductase inhibitor) and doxazosin (α1-blocker) are used for BPH/urinary symptoms, not antiepileptic therapy. No clear mechanistic link to altering seizure presentation; likely misattribution or insufficient evidence.",gpt-5-mini,v1,2026-02-21T21:34:54+00:00
CHEBI:15365|CHEBI:9588||UMLS:C3889030,"['CHEBI:15365', 'CHEBI:9588']",UMLS:C3889030,1,indications,"['Ticlopidine', 'Aspirin']",Coronary stent user,mechanistically_synergistic,0.92,False,Ticlopidine (P2Y12 inhibitor) + aspirin (COX-1 inhibitor) are combined as dual antiplatelet therapy in coronary stent patients to prevent stent thrombosis by targeting complementary platelet activation pathways.,gpt-5-mini,v1,2026-02-21T21:34:52+00:00
CHEBI:16469|CHEBI:6715||MONDO:0005298,"['CHEBI:16469', 'CHEBI:6715']",MONDO:0005298,1,indications,"['medroxyprogesterone', 'Estradiol']",osteoporosis,side_effect_relief,0.9,False,"Estradiol treats osteoporosis; medroxyprogesterone is a progestin added to oppose estrogen’s endometrial stimulation (reducing endometrial hyperplasia/cancer risk), enabling estrogen therapy rather than directly treating bone disease.",gpt-5-mini,v1,2026-02-21T21:34:51+00:00
CHEBI:18208|CHEBI:18208||UMLS:C0041912,"['CHEBI:18208', 'CHEBI:18208']",UMLS:C0041912,1,indications,"['Penicillin G', 'Penicillin G']",Upper Respiratory Infections,other,0.3,True,"Both entries are the same drug (Penicillin G) for upper respiratory infections — likely a duplicate/data artifact rather than a multi-drug synergistic regimen; insufficient basis to classify as synergistic, comorbidity, or side-effect relief.",gpt-5-mini,v1,2026-02-21T21:34:48+00:00
CHEBI:18208|CHEBI:18208||MONDO:0005952,"['CHEBI:18208', 'CHEBI:18208']",MONDO:0005952,1,indications,"['Penicillin G', 'Penicillin G']",scarlet fever,other,0.9,False,Same drug (Penicillin G) appears twice—likely a duplicate entry rather than a multi-drug combination. Penicillin G is a standard treatment for scarlet fever but this listing provides no additional mechanistic synergy or comorbidity information.,gpt-5-mini,v1,2026-02-21T21:34:50+00:00
CHEBI:176844|CHEBI:68642|CHEBI:8382||MONDO:0000927,"['CHEBI:176844', 'CHEBI:68642', 'CHEBI:8382']",MONDO:0000927,1,indications,"['Abiraterone', 'Niraparib', 'Prednisone']",asymptomatic neurosyphilis,other,0.9,False,"Abiraterone and niraparib are oncology drugs and prednisone is a corticosteroid; none are indicated for Treponema pallidum infection (neurosyphilis) or act on its pathogenic pathways, nor clearly serve to relieve side effects—combination appears unrelated to the indexed disease.",gpt-5-mini,v1,2026-02-21T21:34:53+00:00
CHEBI:68642|CHEBI:83766|CHEBI:8382||MONDO:0700048,"['CHEBI:68642', 'CHEBI:83766', 'CHEBI:8382']",MONDO:0700048,1,indications,"['Prednisone', 'Abiraterone', 'Olaparib']",hand-foot syndrome,mechanistically_synergistic,0.7,True,"Olaparib (PARP inhibitor) and abiraterone (androgen biosynthesis inhibitor) have been combined in metastatic castration‑resistant prostate cancer for potentially synergistic antitumor effects; prednisone is usually co‑prescribed to mitigate abiraterone side effects. The provided adverse-event label (hand‑foot syndrome) appears inconsistent, so review is advised.",gpt-5-mini,v1,2026-02-21T21:34:05+00:00
DRUGBANK:DB15680|DRUGBANK:DB15681|DRUGBANK:DB15682|DRUGBANK:DB15683||DRUGBANK:DB10785,"['DRUGBANK:DB15680', 'DRUGBANK:DB15681', 'DRUGBANK:DB15682', 'DRUGBANK:DB15683']",DRUGBANK:DB10785,1,indications,"['Neisseria meningitidis group A capsular polysaccharide tetanus toxoid conjugate antigen', 'Neisseria meningitidis group C capsular polysaccharide tetanus toxoid conjugate antigen', 'Neisseria meningitidis group Y capsular polysaccharide tetanus toxoid conjugate antigen', 'Neisseria meningitidis group W-135 capsular polysaccharide tetanus toxoid conjugate antigen']",Neisseria meningitidis serogroup b nada protein antigen,mechanistically_synergistic,0.9,False,These are multiple meningococcal capsular polysaccharide-tetanus toxoid conjugate antigens combined to broaden/provide enhanced protection against different Neisseria meningitidis serogroups (complementary vaccine components).,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:15956|CHEBI:16709|CHEBI:17015|CHEBI:17268|CHEBI:17439|CHEBI:18145|CHEBI:18385|CHEBI:22652|CHEBI:23414|CHEBI:27300|CHEBI:27470|CHEBI:28125|CHEBI:28364|CHEBI:31607|CHEBI:35176|CHEBI:534|DRUGBANK:DB13961||MONDO:0005929,"['CHEBI:15956', 'CHEBI:16709', 'CHEBI:17015', 'CHEBI:17268', 'CHEBI:17439', 'CHEBI:18145', 'CHEBI:18385', 'CHEBI:22652', 'CHEBI:23414', 'CHEBI:27300', 'CHEBI:27470', 'CHEBI:28125', 'CHEBI:28364', 'CHEBI:31607', 'CHEBI:35176', 'CHEBI:534', 'DRUGBANK:DB13961']",MONDO:0005929,1,indications,"['Fish oil', 'Zinc sulfate', 'Inositol', 'Cholecalciferol', 'Cupric sulfate', 'Thiamine', 'Docusate', 'Cyanocobalamin', 'Folic acid', 'Ascorbic acid', 'Icosapent', 'Vitamin E', 'Riboflavin', 'Ferrous fumarate', 'Doconexent', 'Pyridoxine', 'Biotin']",Maternity blues,mechanistically_synergistic,0.75,False,"Combination of omega‑3, B vitamins, vitamin D, iron and antioxidants target complementary neurochemical, inflammatory and nutritional pathways implicated in postpartum mood (maternity blues), suggesting synergistic effects on the same condition.",gpt-5-mini,v1,2026-02-21T21:34:52+00:00
